longitude,latitude,issue_type,issue_Description,ticket_created_date_time
-8934827.49530074,2971640.47042716,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/06 14:21:47.366+00
-8926377.12143514,2974207.57900178,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/11 14:19:10.892+00
-8933316.77849119,2968540.85666364,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 09:12:07.512+00
-8931258.48110642,2975067.91564088,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/11 14:22:34.151+00
-8931939.75639008,2969601.46991221,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/11 14:23:09.950+00
-8931285.97702065,2975067.05008568,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 09:23:31.451+00
-8931327.49919071,2966971.89275141,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/06 14:29:10.810+00
-8930637.87494525,2971157.61147289,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/11 14:36:11.938+00
-8932868.60622125,2969727.79441673,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/11 14:45:41.089+00
-8934758.36589696,2972129.89745399,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/11 14:47:12.557+00
-8931743.27748882,2969541.52177538,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/11 14:52:20.632+00
-8931668.5821105,2969358.46516593,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/11 14:56:39.816+00
-8933421.19617355,2966792.69919031,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/11 09:57:21.285+00
-8930567.85498554,2973016.32241412,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 09:47:12.857+00
-8929263.63583141,2971852.4834133,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/11 15:00:08.756+00
-8930832.90669312,2972269.71908663,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/11 10:00:37.168+00
-8933565.80019209,2968385.49765741,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 09:51:25.163+00
-8933119.07507554,2970548.80659335,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 09:51:38.510+00
-8930949.12424151,2971720.94846508,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/11 15:12:32.500+00
-8927633.02793027,2973824.53648396,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/11 10:10:22.749+00
-8932502.47641604,2967727.24854117,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 09:56:19.147+00
-8932993.61800942,2971578.28877403,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/11 15:13:32.527+00
-8932921.14902091,2971085.17163903,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/11 15:14:38.290+00
-8931338.40850081,2967689.30680486,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/11 15:15:10.186+00
-8927293.39216385,2975254.13484918,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/11 15:16:18.321+00
-8932328.26141294,2967762.7185918,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 10:06:40.028+00
-8934449.89958797,2971618.83662132,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/06 15:25:54.405+00
-8931694.85351033,2969555.24184282,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/11 15:26:59.323+00
-8929047.56469978,2972814.05950332,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/10 16:28:53.966+00
-8933027.12517614,2968964.67252844,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/11 15:38:17.838+00
-8934339.47065311,2971310.28021234,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/06 15:29:48.170+00
-8933615.11472652,2967700.55336794,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/11 15:39:55.621+00
-8933353.62524264,2973190.77023436,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/10 16:40:53.389+00
-8926450.81493804,2974262.60045689,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/10 16:41:37.790+00
-8934454.24104811,2971342.79206006,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/06 15:32:16.306+00
-8936114.90521177,2970670.44193435,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/10 16:42:33.880+00
-8930578.65297615,2973257.03869597,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/10 16:44:44.621+00
-8925851.69343859,2977115.46780383,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/11 16:11:23.212+00
-8925567.16082012,2979601.53003007,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/10 16:46:23.361+00
-8927384.56282682,2973834.42770776,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/10 16:47:45.894+00
-8934458.91646673,2971482.60618852,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/06 15:53:11.489+00
-8934501.21787323,2971566.05026897,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/06 15:59:09.708+00
-8928291.03744034,2969989.09924034,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/10 17:09:55.817+00
-8934768.49597062,2971332.65527851,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/06 16:02:01.890+00
-8928785.29597947,2969427.55918846,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/10 17:10:06.538+00
-8934714.61733708,2971131.52814678,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/06 16:23:23.030+00
-8929167.34447187,2972411.89099085,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/18 13:18:47.356+00
-8930684.18385342,2972045.58478847,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/18 14:13:15.064+00
-8928898.61922109,2977209.57947983,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 16:35:05.866+00
-8929097.43583165,2977655.65973922,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/14 10:12:22.965+00
-8938266.48832982,2971022.74510672,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/13 15:33:02.814+00
-8931537.89302831,2970596.64476263,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 10:54:37.147+00
-8939274.48631895,2969862.27805889,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/13 15:35:44.800+00
-8938854.3665607,2993412.74123202,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 17:02:04.860+00
-8933340.37822324,2967666.81370454,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/14 16:19:01.842+00
-8925166.41065327,2980438.43400719,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/13 11:11:10.158+00
-8927010.41801826,2969203.22110684,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/18 08:52:42.375+00
-8928827.152108,2970819.64438537,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 11:06:05.987+00
-8939137.11806731,2969847.32163704,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 17:25:28.481+00
-8934270.56388831,2965947.92368351,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 17:28:46.370+00
-8934776.065696,2971504.11617273,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 17:29:19.168+00
-8939032.58906546,2969968.8275549,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 17:30:00.037+00
-8940388.79442179,2969955.35431603,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/14 10:51:40.207+00
-8940860.56642378,2969786.87807096,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/13 11:31:54.721+00
-8938208.26823614,2971018.04767543,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 17:30:10.074+00
-8931903.35491659,2967835.38920705,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 17:39:39.267+00
-8933193.88177335,2967147.1338106,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 17:40:39.217+00
-8930832.79537363,2972248.82611427,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/14 17:07:05.924+00
-8932886.1947008,2967062.72618467,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 17:42:43.799+00
-8931150.83515882,2972248.45523337,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 11:40:39.607+00
-8925856.03489873,2977590.36075397,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 12:05:52.869+00
-8927921.12277244,2974324.66985196,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 12:48:07.762+00
-8927297.51098501,2975440.72738616,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 13:18:40.708+00
-8925857.03677415,2977529.39056287,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 13:41:42.206+00
-8930950.68271438,2974320.96051818,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 13:41:51.737+00
-8931017.80836732,2974318.98220721,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 13:45:54.681+00
-8930543.47601706,2969583.05282968,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 13:58:01.247+00
-8925857.03677415,2977529.39056287,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 14:18:21.156+00
-8934338.02349973,2963428.22065513,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 14:24:18.510+00
-8928687.55746655,2979415.5028971,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 14:33:11.309+00
-8930492.93696824,2978662.26560823,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 15:05:54.359+00
-8925263.59256873,2980492.86039913,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 15:30:09.840+00
-8925856.03489873,2977590.36075397,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 15:47:59.741+00
-8927354.39524481,2973776.31686353,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 16:08:28.838+00
-8934909.98304342,2994018.90840458,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 16:31:45.693+00
-8939708.52101356,2970278.59185298,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 17:43:48.415+00
-8939741.02630487,2970188.60378517,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 17:45:10.289+00
-8926385.35907745,2973666.15417204,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 17:49:02.585+00
-8933546.54192019,2973435.5694004,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 17:49:09.831+00
-8938889.20956132,2970514.68954466,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 17:51:32.420+00
-8932749.71700509,2965927.1632821,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 17:56:39.520+00
-8939089.69596424,2969947.81425198,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 17:56:45.921+00
-8931631.51272007,2967739.48384512,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 18:04:21.449+00
-8932941.18652925,2967437.80624332,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 18:05:36.604+00
-8939773.08631822,2970361.04019631,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 18:07:45.973+00
-8932955.99202153,2966093.4944651,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 18:08:16.867+00
-8933730.77567745,2964783.28578785,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 18:08:37.449+00
-8936849.27989253,2970657.58611894,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/14 11:25:26.484+00
-8932955.65806306,2966113.76080036,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 18:08:46.648+00
-8932417.20568609,2967428.16650407,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 18:14:26.606+00
-8935608.17888968,2971986.12116192,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/14 11:30:59.930+00
-8932402.62283279,2966513.28517918,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 18:17:44.315+00
-8938025.48163226,2971469.13155931,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/14 11:34:23.923+00
-8939501.02148272,2969835.7026091,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 18:18:48.051+00
-8932483.32946362,2966098.31389595,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 18:26:49.990+00
-8933284.82979733,2971079.73248505,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/14 11:58:04.948+00
-8927767.39055565,2977946.78792565,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/14 12:29:52.561+00
-8932259.46596763,2970171.66927917,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/14 13:00:12.009+00
-8932178.8706563,2970049.54363943,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/14 13:03:25.830+00
-8931493.58787098,2966541.58471991,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/14 13:46:39.930+00
-8932255.90374393,2970129.14768602,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/14 14:08:01.797+00
-8938297.76910673,2970560.42618602,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/14 14:53:39.102+00
-8932603.77715266,2968299.8469752,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/14 15:27:34.092+00
-8933349.72906046,2964800.337645,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/14 15:33:24.695+00
-8933262.56589917,2967117.72084927,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 18:35:02.342+00
-8932853.68940949,2965684.71362332,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 18:36:52.574+00
-8927718.29866021,2972623.42061008,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/17 11:33:00.314+00
-8938044.40594569,2971153.65570481,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 18:40:20.772+00
-8938301.44264993,2970845.23269635,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 18:41:23.660+00
-8932466.52022051,2965890.33835654,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 18:44:14.418+00
-8932483.32946362,2966098.31389595,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 18:47:27.382+00
-8933753.03957561,2965030.41608703,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 18:48:25.416+00
-8932466.52022051,2965890.33835654,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 18:49:21.570+00
-8938836.33280319,2993429.08364369,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/13 18:15:26.169+00
-8934493.98210633,2971393.72331239,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 18:52:48.426+00
-8931629.28633025,2966972.26349898,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 18:55:26.079+00
-8937788.14847788,2970623.09797748,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/12 18:57:06.196+00
-8928759.91513557,2978098.16697656,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/13 18:43:36.532+00
-8934670.64613822,2971474.19999636,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/13 18:56:47.892+00
-8934513.79697569,2971341.4322475,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/13 19:20:44.510+00
-8926166.61627804,2979117.54282244,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/19 08:39:02.409+00
-8932414.20005984,2968523.6768677,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/13 12:41:22.884+00
-8927021.10468938,2969819.63375583,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/13 07:54:45.521+00
-8926907.44748927,2969666.73331693,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/13 12:51:52.763+00
-8932346.9630874,2968078.61592364,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/16 13:09:33.484+00
-8931823.09356372,2967234.50795491,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/13 08:38:22.837+00
-8932305.88619529,2972224.10074165,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/17 12:23:29.967+00
-8927787.65070298,2976637.62231869,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/13 13:08:39.378+00
-8933877.82872479,2972963.53103076,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/17 07:34:58.150+00
-8927290.05257913,2979026.63466755,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/14 08:53:12.415+00
-8939330.7026618,2970380.69436753,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/13 09:31:36.850+00
-8932938.96013944,2966130.69062624,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/13 09:32:14.658+00
-8932413.97742086,2966150.09198355,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/17 13:33:49.450+00
-8931912.48311483,2967546.93347635,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/13 09:39:32.358+00
-8933573.14727849,2966892.6765696,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/13 14:32:45.729+00
-8928263.43020663,2973434.82757857,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/17 09:06:10.790+00
-8940390.01893619,2969989.22284827,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/13 10:30:12.970+00
-8931635.74286072,2971225.35416683,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/13 14:38:40.703+00
-8930648.22765789,2969967.83869291,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/14 09:54:37.500+00
-8934383.33053248,2980063.51588632,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/14 09:55:59.032+00
-8926390.59109352,2971062.6733334,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/17 15:16:05.863+00
-8929664.38599826,2976303.85699087,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/17 15:16:53.670+00
-8930941.66583562,2967478.96058589,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/13 15:19:21.486+00
-8930274.08284933,2976703.53537806,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/21 08:25:01.336+00
-8933899.424706,2971155.50997097,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/20 12:26:59.055+00
-8928216.45338151,2976266.01671868,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/25 16:29:52.544+00
-8937059.45109115,2971302.3685949,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/20 13:51:07.246+00
-8930973.72584897,2971135.97837924,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/26 14:05:43.411+00
-8929077.84360127,2977587.14528116,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/22 08:40:26.272+00
-8933430.3243718,2965883.17109988,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/24 08:19:52.023+00
-8940438.77687316,2970202.32445765,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/21 13:24:39.932+00
-8929974.18814114,2970456.83907821,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/25 10:48:34.625+00
-8927293.05820538,2980451.79319374,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/25 15:34:38.698+00
-8930761.10562156,2985096.95324499,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/24 11:00:14.182+00
-8930375.60622494,2976681.89409696,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/26 07:55:39.589+00
-8930978.84654555,2968567.18257701,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/25 06:59:15.358+00
-8927441.33576712,2978589.17026004,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/19 13:20:11.484+00
-8933714.52303179,2970618.15344772,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/26 09:22:53.357+00
-8933715.97018517,2970661.91259402,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/26 09:29:32.663+00
-8934571.90574988,2971970.54445137,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/24 12:28:07.746+00
-8930101.53763861,2977939.2437492,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/25 09:07:55.325+00
-8926569.48151523,2971375.18036024,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/19 16:21:18.641+00
-8926730.89477688,2970944.74321893,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/25 09:37:51.626+00
-8933284.60715835,2966941.73864744,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/25 10:21:48.831+00
-8930943.22430849,2967531.11430284,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/03 15:07:23.930+00
-8927543.86101814,2975312.86981824,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/02 11:42:27.499+00
-8928396.12303965,2974880.33865853,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/01 12:42:53.713+00
-8933051.72678361,2972530.57467964,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/27 11:31:24.391+00
-8934957.73910497,2970929.9093094,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/28 12:10:08.565+00
-8933253.99429838,2971878.81526928,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/02 13:20:32.377+00
-8928887.59859151,2972942.38980407,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/27 11:47:34.992+00
-8934917.10749083,2970937.57349412,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/28 12:48:10.168+00
-8936258.28471591,2971070.21397045,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/27 12:55:54.389+00
-8926005.42565538,2980470.71872889,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/28 13:16:14.552+00
-8934789.53535438,2970663.76679802,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/01 15:04:15.083+00
-8927803.45807067,2976871.47280639,COMPWSF,STORM FLOOD/ DRAINAGE,2023/04/28 14:50:38.671+00
-8933856.45538255,2965062.91403057,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/01 10:12:09.803+00
-8930517.64989519,2969277.75288249,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/09 12:16:53.030+00
-8933555.11352098,2965786.53704976,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/05 13:19:46.211+00
-8933561.68137093,2965677.17575208,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/05 13:21:44.831+00
-8933685.91392266,2965557.43533264,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/05 13:25:48.358+00
-8933750.03394936,2965824.35029802,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/05 13:27:15.896+00
-8933046.71740652,2965359.10582494,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/05 13:29:49.099+00
-8933002.07829072,2965304.24131236,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/05 13:30:41.722+00
-8933540.41934819,2965660.49359179,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/05 13:34:26.395+00
-8933539.0835143,2965743.65743829,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/05 13:36:18.599+00
-8933665.31981686,2965981.78297256,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/05 13:39:56.667+00
-8938302.66716433,2970886.52021012,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/05 14:30:22.224+00
-8930810.64279496,2969186.7821426,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/08 15:39:29.439+00
-8930788.71285527,2969531.0154261,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/09 12:19:24.307+00
-8930874.42886318,2969185.7933333,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/08 15:42:40.689+00
-8930508.18773847,2969226.21096742,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/09 12:22:13.738+00
-8930946.7865322,2969133.88093901,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/08 15:47:22.775+00
-8931045.63824002,2969184.0629172,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/08 15:55:36.084+00
-8937252.59040768,2970372.16519565,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/09 09:50:20.843+00
-8928661.06342774,2969857.45739233,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/08 17:56:59.050+00
-8930433.38104066,2969315.57512237,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/09 12:26:56.123+00
-8933265.68284491,2971275.29606126,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/09 17:16:37.199+00
-8940587.27707388,2970309.24725486,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/10 15:11:25.923+00
-8939482.98772521,2970421.85696238,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/04 14:38:43.623+00
-8930348.2216302,2969957.57925371,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/08 14:48:27.783+00
-8931188.46114671,2969178.87167012,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/09 10:44:57.135+00
-8930979.06918453,2969289.49507071,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/09 11:00:10.779+00
-8930991.42564801,2969270.70757407,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/09 11:02:25.071+00
-8930973.28057101,2969470.6967664,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/09 11:05:48.758+00
-8930635.53723594,2969312.60866866,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/09 13:54:14.393+00
-8932575.94727996,2970350.78048217,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/07 10:46:17.053+00
-8931209.38921098,2969823.34195117,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/09 11:08:21.010+00
-8931192.2460094,2969870.93054131,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/09 11:10:08.270+00
-8930968.4938329,2969876.36924715,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/09 11:30:07.171+00
-8930948.67896354,2969843.24261554,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/09 11:32:41.981+00
-8927319.77488317,2971032.63444066,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/09 14:24:58.940+00
-8930861.73844123,2969846.82721013,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/09 11:36:00.966+00
-8925851.13684114,2977156.40198017,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/09 11:36:30.830+00
-8930605.70361241,2969851.15344615,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/09 11:38:38.684+00
-8930606.70548782,2969898.86573364,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/09 11:41:54.335+00
-8929417.36804819,2976636.26201478,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/10 09:30:46.307+00
-8930522.32531381,2969753.75164138,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/09 11:47:11.793+00
-8930603.03194463,2969801.09279315,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/09 11:56:04.919+00
-8930616.83556149,2969654.86722175,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/09 11:57:36.980+00
-8930621.5109801,2969710.73683696,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/09 12:01:45.720+00
-8929606.38854356,2970063.88222463,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/10 10:01:32.072+00
-8930518.65177061,2969314.21549768,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/09 12:13:52.234+00
-8927363.74608204,2974440.03060134,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/15 12:40:50.924+00
-8927383.44963191,2974328.50283119,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/15 12:43:09.498+00
-8928253.96804991,2974876.13458756,COMPWSF,STORM FLOOD/ DRAINAGE,2023/05/15 12:45:10.362+00
